1280.9422	fusidic_acid:MIC	1
1280.9422	methicillin:MIC	4
1280.9422	penicillin:MIC	4
1280.9422	rifampin:MIC	1
1280.9423	ciprofloxacin:MIC	4
1280.9423	clindamycin:MIC	4
1280.9423	erythromycin:MIC	4
1280.9423	fusidic_acid:MIC	1
1280.9423	methicillin:MIC	4
1280.9423	penicillin:MIC	4
1280.9423	rifampin:MIC	1
1280.8733	ciprofloxacin:MIC	4
1280.8733	clindamycin:MIC	4
1280.8733	erythromycin:MIC	4
1280.8733	fusidic_acid:MIC	1
1280.8733	methicillin:MIC	4
1280.8733	penicillin:MIC	4
1280.8733	rifampin:MIC	1
1280.9424	ciprofloxacin:MIC	4
1280.9424	clindamycin:MIC	4
1280.9424	erythromycin:MIC	4
1280.9424	fusidic_acid:MIC	1
1280.9424	methicillin:MIC	4
1280.9424	penicillin:MIC	4
1280.9424	rifampin:MIC	1
1280.8789	ciprofloxacin:MIC	1
1280.8789	erythromycin:MIC	1
1280.8789	fusidic_acid:MIC	1
1280.8789	methicillin:MIC	1
1280.8789	penicillin:MIC	4
1280.8789	rifampin:MIC	1
1280.8790	ciprofloxacin:MIC	1
1280.8790	erythromycin:MIC	4
1280.8790	fusidic_acid:MIC	1
1280.8790	methicillin:MIC	1
1280.8790	penicillin:MIC	1
1280.8790	rifampin:MIC	1
1280.8791	ciprofloxacin:MIC	1
1280.8791	erythromycin:MIC	1
1280.8791	fusidic_acid:MIC	1
1280.8791	methicillin:MIC	1
1280.8791	penicillin:MIC	1
1280.8791	rifampin:MIC	1
1280.9425	ciprofloxacin:MIC	1
1280.9425	erythromycin:MIC	1
1280.9425	fusidic_acid:MIC	1
1280.9425	methicillin:MIC	1
1280.9425	penicillin:MIC	1
1280.9425	rifampin:MIC	1
1280.9427	ciprofloxacin:MIC	1
1280.9427	erythromycin:MIC	1
1280.9427	fusidic_acid:MIC	1
1280.9427	methicillin:MIC	1
1280.9427	penicillin:MIC	4
1280.9427	rifampin:MIC	1
1280.9426	ciprofloxacin:MIC	1
1280.9426	erythromycin:MIC	1
1280.9426	fusidic_acid:MIC	1
1280.9426	methicillin:MIC	1
1280.9426	penicillin:MIC	4
1280.9426	rifampin:MIC	1
1280.9428	ciprofloxacin:MIC	1
1280.9428	erythromycin:MIC	1
1280.9428	fusidic_acid:MIC	1
1280.9428	methicillin:MIC	1
1280.9428	penicillin:MIC	4
1280.9428	rifampin:MIC	1
1280.8785	ciprofloxacin:MIC	1
1280.8785	erythromycin:MIC	1
1280.8785	fusidic_acid:MIC	1
1280.8785	methicillin:MIC	1
1280.8785	penicillin:MIC	4
1280.8785	rifampin:MIC	1
1280.8795	ciprofloxacin:MIC	1
1280.8795	erythromycin:MIC	1
1280.8795	fusidic_acid:MIC	1
1280.8795	methicillin:MIC	1
1280.8795	penicillin:MIC	1
1280.8795	rifampin:MIC	1
1280.9429	ciprofloxacin:MIC	1
1280.9429	erythromycin:MIC	1
1280.9429	fusidic_acid:MIC	1
1280.9429	methicillin:MIC	1
1280.9429	penicillin:MIC	1
1280.9429	rifampin:MIC	1
1280.8797	ciprofloxacin:MIC	1
1280.8797	erythromycin:MIC	1
1280.8797	fusidic_acid:MIC	1
1280.8797	methicillin:MIC	1
1280.8797	penicillin:MIC	1
1280.8797	rifampin:MIC	1
1280.8798	ciprofloxacin:MIC	1
1280.8798	erythromycin:MIC	1
1280.8798	fusidic_acid:MIC	1
1280.8798	methicillin:MIC	1
1280.8798	penicillin:MIC	1
1280.8798	rifampin:MIC	1
1280.8799	ciprofloxacin:MIC	1
1280.8799	erythromycin:MIC	1
1280.8799	fusidic_acid:MIC	1
1280.8799	methicillin:MIC	1
1280.8799	penicillin:MIC	4
1280.8799	rifampin:MIC	1
1280.8800	ciprofloxacin:MIC	1
1280.8800	erythromycin:MIC	1
1280.8800	fusidic_acid:MIC	1
1280.8800	methicillin:MIC	1
1280.8800	penicillin:MIC	1
1280.8800	rifampin:MIC	1
1280.8801	ciprofloxacin:MIC	1
1280.8801	erythromycin:MIC	1
1280.8801	fusidic_acid:MIC	1
1280.8801	methicillin:MIC	1
1280.8801	penicillin:MIC	4
1280.8801	rifampin:MIC	1
1280.9430	ciprofloxacin:MIC	1
1280.9430	erythromycin:MIC	1
1280.9430	fusidic_acid:MIC	1
1280.9430	methicillin:MIC	1
1280.9430	penicillin:MIC	4
1280.9430	rifampin:MIC	1
1280.8803	ciprofloxacin:MIC	1
1280.8803	erythromycin:MIC	1
1280.8803	fusidic_acid:MIC	1
1280.8803	methicillin:MIC	1
1280.8803	penicillin:MIC	4
1280.8803	rifampin:MIC	1
1280.8777	ciprofloxacin:MIC	4
1280.8777	erythromycin:MIC	1
1280.8777	fusidic_acid:MIC	1
1280.8777	methicillin:MIC	1
1280.8777	penicillin:MIC	4
1280.8777	rifampin:MIC	1
1280.9431	ciprofloxacin:MIC	1
1280.9431	erythromycin:MIC	1
1280.9431	fusidic_acid:MIC	1
1280.9431	methicillin:MIC	1
1280.9431	penicillin:MIC	4
1280.9431	rifampin:MIC	1
1280.8805	ciprofloxacin:MIC	1
1280.8805	erythromycin:MIC	1
1280.8805	fusidic_acid:MIC	1
1280.8805	methicillin:MIC	1
1280.8805	penicillin:MIC	4
1280.8805	rifampin:MIC	1
1280.9432	ciprofloxacin:MIC	1
1280.9432	erythromycin:MIC	1
1280.9432	fusidic_acid:MIC	1
1280.9432	methicillin:MIC	1
1280.9432	penicillin:MIC	4
1280.9432	rifampin:MIC	1
1280.8807	ciprofloxacin:MIC	1
1280.8807	erythromycin:MIC	1
1280.8807	fusidic_acid:MIC	1
1280.8807	methicillin:MIC	1
1280.8807	penicillin:MIC	4
1280.8807	rifampin:MIC	1
1280.9433	ciprofloxacin:MIC	1
1280.9433	erythromycin:MIC	1
1280.9433	fusidic_acid:MIC	1
1280.9433	methicillin:MIC	1
1280.9433	penicillin:MIC	4
1280.9433	rifampin:MIC	1
1280.9434	ciprofloxacin:MIC	1
1280.9434	erythromycin:MIC	1
1280.9434	fusidic_acid:MIC	1
1280.9434	methicillin:MIC	1
1280.9434	penicillin:MIC	1
1280.9434	rifampin:MIC	1
1280.9435	ciprofloxacin:MIC	1
1280.9435	erythromycin:MIC	1
1280.9435	fusidic_acid:MIC	1
1280.9435	methicillin:MIC	1
1280.9435	penicillin:MIC	4
1280.9435	rifampin:MIC	1
1280.9436	ciprofloxacin:MIC	1
1280.9436	erythromycin:MIC	1
1280.9436	fusidic_acid:MIC	4
1280.9436	methicillin:MIC	1
1280.9436	penicillin:MIC	4
1280.9436	rifampin:MIC	1
1280.8812	ciprofloxacin:MIC	1
1280.8812	erythromycin:MIC	1
1280.8812	fusidic_acid:MIC	1
1280.8812	methicillin:MIC	1
1280.8812	penicillin:MIC	4
1280.8812	rifampin:MIC	1
1280.8813	ciprofloxacin:MIC	1
1280.8813	erythromycin:MIC	1
1280.8813	fusidic_acid:MIC	1
1280.8813	methicillin:MIC	1
1280.8813	penicillin:MIC	4
1280.8813	rifampin:MIC	1
1280.8814	ciprofloxacin:MIC	1
1280.8814	erythromycin:MIC	1
1280.8814	fusidic_acid:MIC	1
1280.8814	methicillin:MIC	1
1280.8814	penicillin:MIC	1
1280.8814	rifampin:MIC	1
1280.9437	ciprofloxacin:MIC	4
1280.9437	erythromycin:MIC	1
1280.9437	fusidic_acid:MIC	1
1280.9437	methicillin:MIC	1
1280.9437	penicillin:MIC	1
1280.9437	rifampin:MIC	1
1280.7908	ciprofloxacin:MIC	1
1280.7908	erythromycin:MIC	1
1280.7908	fusidic_acid:MIC	1
1280.7908	methicillin:MIC	1
1280.7908	penicillin:MIC	1
1280.7908	rifampin:MIC	1
1280.8816	ciprofloxacin:MIC	1
1280.8816	erythromycin:MIC	1
1280.8816	fusidic_acid:MIC	1
1280.8816	methicillin:MIC	1
1280.8816	penicillin:MIC	4
1280.8816	rifampin:MIC	1
1280.9438	ciprofloxacin:MIC	1
1280.9438	erythromycin:MIC	1
1280.9438	fusidic_acid:MIC	1
1280.9438	methicillin:MIC	1
1280.9438	penicillin:MIC	4
1280.9438	rifampin:MIC	1
1280.9439	ciprofloxacin:MIC	4
1280.9439	erythromycin:MIC	1
1280.9439	fusidic_acid:MIC	1
1280.9439	methicillin:MIC	1
1280.9439	penicillin:MIC	1
1280.9439	rifampin:MIC	1
1280.7912	ciprofloxacin:MIC	1
1280.7912	erythromycin:MIC	1
1280.7912	fusidic_acid:MIC	4
1280.7912	methicillin:MIC	1
1280.7912	penicillin:MIC	4
1280.7912	rifampin:MIC	1
1280.7913	ciprofloxacin:MIC	1
1280.7913	erythromycin:MIC	1
1280.7913	fusidic_acid:MIC	1
1280.7913	methicillin:MIC	1
1280.7913	penicillin:MIC	1
1280.7913	rifampin:MIC	1
1280.7914	ciprofloxacin:MIC	1
1280.7914	erythromycin:MIC	1
1280.7914	fusidic_acid:MIC	1
1280.7914	methicillin:MIC	1
1280.7914	penicillin:MIC	4
1280.7914	rifampin:MIC	1
1280.7915	ciprofloxacin:MIC	1
1280.7915	erythromycin:MIC	1
1280.7915	fusidic_acid:MIC	1
1280.7915	methicillin:MIC	1
1280.7915	penicillin:MIC	4
1280.7915	rifampin:MIC	1
1280.7916	ciprofloxacin:MIC	1
1280.7916	erythromycin:MIC	1
1280.7916	fusidic_acid:MIC	4
1280.7916	methicillin:MIC	1
1280.7916	penicillin:MIC	4
1280.7916	rifampin:MIC	1
1280.9440	ciprofloxacin:MIC	4
1280.9440	erythromycin:MIC	1
1280.9440	fusidic_acid:MIC	1
1280.9440	methicillin:MIC	4
1280.9440	penicillin:MIC	4
1280.9440	rifampin:MIC	1
1280.7917	ciprofloxacin:MIC	1
1280.7917	erythromycin:MIC	1
1280.7917	fusidic_acid:MIC	1
1280.7917	methicillin:MIC	1
1280.7917	penicillin:MIC	4
1280.7917	rifampin:MIC	1
1280.9441	ciprofloxacin:MIC	1
1280.9441	erythromycin:MIC	1
1280.9441	fusidic_acid:MIC	1
1280.9441	methicillin:MIC	1
1280.9441	penicillin:MIC	4
1280.9441	rifampin:MIC	1
1280.9442	ciprofloxacin:MIC	1
1280.9442	erythromycin:MIC	1
1280.9442	fusidic_acid:MIC	1
1280.9442	methicillin:MIC	1
1280.9442	penicillin:MIC	4
1280.9442	rifampin:MIC	1
1280.7920	ciprofloxacin:MIC	1
1280.7920	erythromycin:MIC	1
1280.7920	fusidic_acid:MIC	1
1280.7920	methicillin:MIC	1
1280.7920	penicillin:MIC	4
1280.7920	rifampin:MIC	1
1280.9443	ciprofloxacin:MIC	1
1280.9443	erythromycin:MIC	1
1280.9443	fusidic_acid:MIC	1
1280.9443	methicillin:MIC	1
1280.9443	penicillin:MIC	4
1280.9443	rifampin:MIC	1
1280.7922	ciprofloxacin:MIC	4
1280.7922	erythromycin:MIC	1
1280.7922	fusidic_acid:MIC	1
1280.7922	methicillin:MIC	1
1280.7922	penicillin:MIC	4
1280.7922	rifampin:MIC	1
1280.7923	ciprofloxacin:MIC	1
1280.7923	erythromycin:MIC	1
1280.7923	fusidic_acid:MIC	1
1280.7923	methicillin:MIC	1
1280.7923	penicillin:MIC	4
1280.7923	rifampin:MIC	1
1280.8773	ciprofloxacin:MIC	1
1280.8773	erythromycin:MIC	1
1280.8773	fusidic_acid:MIC	1
1280.8773	methicillin:MIC	1
1280.8773	penicillin:MIC	4
1280.8773	rifampin:MIC	1
1280.9444	ciprofloxacin:MIC	1
1280.9444	erythromycin:MIC	1
1280.9444	fusidic_acid:MIC	1
1280.9444	methicillin:MIC	1
1280.9444	penicillin:MIC	1
1280.9444	rifampin:MIC	1
1280.7925	ciprofloxacin:MIC	1
1280.7925	erythromycin:MIC	1
1280.7925	fusidic_acid:MIC	1
1280.7925	methicillin:MIC	1
1280.7925	penicillin:MIC	4
1280.7925	rifampin:MIC	1
1280.9445	ciprofloxacin:MIC	1
1280.9445	erythromycin:MIC	1
1280.9445	fusidic_acid:MIC	1
1280.9445	methicillin:MIC	1
1280.9445	penicillin:MIC	1
1280.9445	rifampin:MIC	1
1280.9446	ciprofloxacin:MIC	1
1280.9446	erythromycin:MIC	1
1280.9446	fusidic_acid:MIC	1
1280.9446	methicillin:MIC	1
1280.9446	penicillin:MIC	1
1280.9446	rifampin:MIC	1
1280.7928	ciprofloxacin:MIC	1
1280.7928	erythromycin:MIC	1
1280.7928	fusidic_acid:MIC	1
1280.7928	methicillin:MIC	1
1280.7928	penicillin:MIC	4
1280.7928	rifampin:MIC	1
1280.7929	ciprofloxacin:MIC	1
1280.7929	erythromycin:MIC	1
1280.7929	fusidic_acid:MIC	1
1280.7929	methicillin:MIC	1
1280.7929	penicillin:MIC	4
1280.7929	rifampin:MIC	1
1280.7930	ciprofloxacin:MIC	1
1280.7930	erythromycin:MIC	1
1280.7930	fusidic_acid:MIC	1
1280.7930	methicillin:MIC	1
1280.7930	penicillin:MIC	4
1280.7930	rifampin:MIC	1
1280.9447	ciprofloxacin:MIC	1
1280.9447	erythromycin:MIC	1
1280.9447	fusidic_acid:MIC	1
1280.9447	methicillin:MIC	1
1280.9447	penicillin:MIC	4
1280.9447	rifampin:MIC	1
1280.9448	ciprofloxacin:MIC	1
1280.9448	erythromycin:MIC	1
1280.9448	fusidic_acid:MIC	1
1280.9448	methicillin:MIC	1
1280.9448	penicillin:MIC	1
1280.9448	rifampin:MIC	1
1280.7933	ciprofloxacin:MIC	1
1280.7933	erythromycin:MIC	1
1280.7933	fusidic_acid:MIC	1
1280.7933	methicillin:MIC	1
1280.7933	penicillin:MIC	1
1280.7933	rifampin:MIC	1
1280.9449	ciprofloxacin:MIC	1
1280.9449	erythromycin:MIC	1
1280.9449	fusidic_acid:MIC	1
1280.9449	methicillin:MIC	1
1280.9449	penicillin:MIC	4
1280.9449	rifampin:MIC	1
1280.7935	ciprofloxacin:MIC	1
1280.7935	erythromycin:MIC	1
1280.7935	fusidic_acid:MIC	1
1280.7935	methicillin:MIC	1
1280.7935	penicillin:MIC	1
1280.7935	rifampin:MIC	1
1280.9692	ciprofloxacin:MIC	1
1280.9692	erythromycin:MIC	1
1280.9692	fusidic_acid:MIC	1
1280.9692	methicillin:MIC	1
1280.9692	penicillin:MIC	4
1280.9692	rifampin:MIC	1
1280.7937	ciprofloxacin:MIC	4
1280.7937	erythromycin:MIC	1
1280.7937	fusidic_acid:MIC	1
1280.7937	methicillin:MIC	1
1280.7937	penicillin:MIC	4
1280.7937	rifampin:MIC	1
1280.7938	ciprofloxacin:MIC	4
1280.7938	erythromycin:MIC	1
1280.7938	fusidic_acid:MIC	1
1280.7938	methicillin:MIC	4
1280.7938	penicillin:MIC	4
1280.7938	rifampin:MIC	1
1280.7939	ciprofloxacin:MIC	1
1280.7939	erythromycin:MIC	1
1280.7939	fusidic_acid:MIC	1
1280.7939	methicillin:MIC	1
1280.7939	penicillin:MIC	4
1280.7939	rifampin:MIC	1
1280.9451	ciprofloxacin:MIC	1
1280.9451	erythromycin:MIC	1
1280.9451	fusidic_acid:MIC	1
1280.9451	methicillin:MIC	1
1280.9451	penicillin:MIC	4
1280.9451	rifampin:MIC	1
1280.7941	ciprofloxacin:MIC	1
1280.7941	erythromycin:MIC	1
